	order_id	driver_id	client_id	dttm	date	arrived_distance	arrived_duration	distance	duration	from_latitude	from_longitude	to_latitude	to_longitude	mark	client_rate_ride	client_rides_cnt	driver_rides_cnt	comment	is_aggressive
28	98e0aaf38610dee92aabd9f5435887ed	f3857627c79eb2a8fdf3a802f4ebe4ee	414d59da2698491876c1999824636d8b	2021-01-31 08:50:00	2021-01-31	90.0	0.0	32.2	42.5	55.69179153	37.66309738	55.74843216	38.00318909	Kia Optima	5.0	52.0	247.0	Отличный водитель!!!Спасибо!!!	0
29	13796a188cfe20cce179cdd5ad604f77	f823b0d264aa342f98ab6275a6c9cb73	414d59da2698491876c1999824636d8b	2021-01-31 19:40:00	2021-01-31	170.0	1.0	30.1	44.3	55.748374016141824	38.00310708582402	55.69175600000001	37.662845	Hyundai Solaris	5.0	52.0	108.0	Лучший водитель!!! Спасибо!!!	0
30	d5034cdfe0f02ae1fdf6ef7d3b46841a	3d8e980d43de5f5167d8f75656ab4674	414d59da2698491876c1999824636d8b	2021-02-01 09:16:00	2021-02-01	120.0	0.0	32.2	50.2	55.69179153	37.66309738	55.74843216	38.00318909	Skoda Octavia	5.0	53.0	238.0	Больше нечего сказать	0
31	5ee3821205e8dd3a9d95d2db8a228693	b9c2063ac44cfc5edf0c67dfc20f0021	4e1a335edd50178141feb7e14cd00c66	2021-01-26 16:15:00	2021-01-26	10.0	0.0	3.3	9.7	55.64317703	37.5422821	55.66294300000001	37.555554	Skoda Octavia	5.0	20.0	8.0	Больше нечего сказать	0
32	2c08a9d1e17bc1f66c4b265fd74f99a7	b6bdf5589072e5815bacd8af50ac0a95	4e1a335edd50178141feb7e14cd00c66	2021-01-26 18:53:00	2021-01-26	70.0	0.0	5.3	17.8	55.66304564851968	37.55562979727983	55.6431770324707	37.54228210449219	Kia Rio		20.0	59.0	Больше нечего сказать	0
33	920df9815e3d1381dd623afca8095787	79205feef1923fc5f6d4fa69b908e906	3f746ef490bffe5f4bd482bfddaf5edb	2021-01-25 20:18:00	2021-01-25	380.0	2.0	11.9	22.6	55.77804871218972	37.6112162321806	55.79803125657298	37.496807612478726	Toyota Camry		15.0	187.0	Больше нечего сказать	0
34	8d277afb3f1ff63a1d13612c4a1ae913	0bb45584b071ef03eb3871728966af21	3f746ef490bffe5f4bd482bfddaf5edb	2021-01-28 22:51:00	2021-01-28	10.0	0.0	8.7	11.2	55.77923531	37.5853945	55.797953798340174	37.49685689806938	BMW 5 серия	5.0	17.0	58.0	Больше нечего сказать	1
35	007fd29ec3e4fdcf274e4b65f212386e	3707d125fc0e9b09c1726a47bc3e9309	9427d549548bf88d12d5491301526e8c	2021-01-24 18:30:00	2021-01-24	1790.0	6.0	15.3	29.7	55.83993912	37.58166122	55.75309267	37.58921059	Kia Rio	5.0	29.0	351.0	водитель заехал и сразу встал с той стороны дома, у которой нет подъездов. и стоял ждал там, не проехав дальше. хотя в адресе был указан подъезд	0
36	59301dbcca0d5edfe669004b0ea3f6fe	50ee63f1f9a4c3e44338e0dd7ffcd317	9427d549548bf88d12d5491301526e8c	2021-01-27 21:11:00	2021-01-27	1110.0	3.0	6.0	10.6	55.84068298	37.58133316	55.81965171975032	37.57421381771564	Skoda Octavia		28.0	78.0	постоянно отвлекался на поиск и просмотр роликов на ютуб	0
37	bf8304d7a8107b8887f845def9036928	f83307855b8673ff088fc27820efffe6	9427d549548bf88d12d5491301526e8c	2021-01-28 09:36:00	2021-01-28	0.0	0.0	9.9	28.1	55.84069061	37.58137894	55.7981503647958	37.53850992769003	BMW 2 серия Active Tourer	5.0	28.0	8.0	Больше нечего сказать	0
38	3a3cf4d9bef417881e1a6944eb15fcda	f3c8a00832e0e5278c2fc3bbdd88e312	9427d549548bf88d12d5491301526e8c	2021-01-28 10:59:00	2021-01-28	0.0	0.0	2.0	5.1	55.80323846	37.53396163	55.80159828	37.55193114	Toyota Camry	5.0	28.0	213.0	Больше нечего сказать	0
39	4ca09645afc360763972ccb773d1d16f	9e94d15f24cd4dc0e92941e63c4a06d7	9427d549548bf88d12d5491301526e8c	2021-01-28 11:22:00	2021-01-28	90.0	1.0	4.1	7.4	55.8012536	37.5313428	55.791028	37.54292	Hyundai Sonata	5.0	28.0	25.0	Больше нечего сказать	0
40	49e940d5d233f6b1adeb9cb34a6b74b0	c384ad5d9629c11535ed1ab9d5fcb633	9427d549548bf88d12d5491301526e8c	2021-01-28 22:53:00	2021-01-28	1470.0	4.0	6.7	12.5	55.81848145	37.51606369	55.84069823549815	37.58141789585353	Skoda Octavia		28.0	164.0	Больше нечего сказать	0
41	822cc8484aabf943386d95137400743c	90f7fa7fdb7f9b4d9a8f7c4ce60a9786	9427d549548bf88d12d5491301526e8c	2021-01-29 20:25:00	2021-01-29	50.0	0.0	10.4	29.4	55.83993912	37.58166122	55.791028	37.54292	Kia Optima	5.0	33.0	218.0	Больше нечего сказать	0
42	94036656a7a6e86bde42fb6250a7236c	c458a043d9e12386fa3c6ee332258ed9	9427d549548bf88d12d5491301526e8c	2021-01-30 20:07:00	2021-01-30	170.0	0.0	1.3	3.9	56.35654	37.52698	56.34714200000001	37.519387	Chevrolet Cobalt	5.0	35.0	440.0	Больше нечего сказать	0
43	f8e91855b02849e92a0856e0a9a6d831	80b0ffe2b65944a7b1e09fe1e0829c32	9427d549548bf88d12d5491301526e8c	2021-02-01 10:30:00	2021-02-01	130.0	1.0	8.8	24.0	55.83993912	37.58166122	55.792253	37.599762	Kia Rio		33.0	285.0	выезжал на встречку несколько раз	1
44	808fa88637443660ecf3b63752459bf6	9bfced661246dff282f1524b96f6bc80	9427d549548bf88d12d5491301526e8c	2021-02-01 13:11:00	2021-02-01	100.0	0.0	7.0	14.1	55.78908212	37.59301783	55.83993912	37.58166122	Kia Rio		33.0	161.0	салон весь прокурен. после поездки пахнут волосы и одежда	1
45	e58612e29da9d37bc90a9afc12f3ec55	8f8ff1d5889b13d93d73576d595b4eb0	63ee00fceaa71dca95dbeb4f458bb827	2021-01-22 10:10:00	2021-01-22	60.0	0.0	15.9	41.2	55.71716690063477	37.67526626586914	55.79106903076172	37.54313278198242	Kia Optima	5.0	42.0	5.0	Больше нечего сказать	0
46	ef4df5d54b962362728ea15a3a249438	905f716557bd524528722b0c9ce29ffe	63ee00fceaa71dca95dbeb4f458bb827	2021-01-22 21:56:00	2021-01-22	40.0	0.0	19.5	22.9	55.79106903076172	37.54313278198242	55.71529358829426	37.67652433365583	Hyundai Sonata	5.0	42.0	165.0	Больше нечего сказать	0
47	c1476e06de43d425509cbc52799a9de3	cd772e4b365b65390e6ddbc5266fe422	63ee00fceaa71dca95dbeb4f458bb827	2021-01-25 10:14:00	2021-01-25	60.0	0.0	15.9	35.8	55.71714906	37.67473522	55.79106903076172	37.54313278198242	Ford Focus	5.0	39.0	247.0	Больше нечего сказать	0
48	4802b88a26c1b2e40993fba6be373ace	ceef756c939ce9d1ca1cbf138b130657	63ee00fceaa71dca95dbeb4f458bb827	2021-01-25 21:31:00	2021-01-25	30.0	0.0	19.7	22.9	55.79106903	37.54313278	55.71716690063477	37.67526626586914	Kia Optima		39.0	159.0	Больше нечего сказать	0
49	57bf670395c1fcf282beb8fb0461aa8e	3717e9437129de28f4bb7ae08cea67c2	63ee00fceaa71dca95dbeb4f458bb827	2021-01-27 11:04:00	2021-01-27	60.0	0.0	15.9	39.6	55.71714906	37.67473522	55.79106903076172	37.54313278198242	Nissan XTrail	5.0	39.0	63.0	Больше нечего сказать	0
50	3bc03311647e25f4888ff012458b20c3	9a925e20ccbc7aabed445f547b4a71e2	63ee00fceaa71dca95dbeb4f458bb827	2021-01-28 18:12:00	2021-01-28	30.0	0.0	8.7	31.8	55.79106903076172	37.54313278198242	55.759939	37.648141	Hyundai Elantra	5.0	40.0	96.0	Больше нечего сказать	0
51	118c0dd94c38607083bd7b6df0b824cb	38264885b02682ba1d7e7c3560aa8511	63ee00fceaa71dca95dbeb4f458bb827	2021-01-29 10:04:00	2021-01-29	0.0	0.0	16.5	35.4	55.71714906	37.67473522	55.79106903076172	37.54313278198242	Hyundai Creta	5.0	40.0	422.0	Больше нечего сказать	0
52	2030d37e6ba6b4c2d0959b395d3f20e1	e230e7b1fcbe43430a49b5abad96f093	63ee00fceaa71dca95dbeb4f458bb827	2021-01-30 17:02:00	2021-01-30	10.0	0.0	9.6	23.2	55.71714906	37.67473522	55.75653199999999	37.606263	Volkswagen Polo		40.0	112.0	Больше нечего сказать	0
53	3e82e0aabe9e33e9af26ff6fcf2ef5aa	cf59f03212232927732cee3f5256368e	63ee00fceaa71dca95dbeb4f458bb827	2021-01-31 17:02:00	2021-01-31	110.0	0.0	10.1	18.8	55.71714906	37.67473522	55.676322	37.612761	Hyundai Sonata	5.0	39.0	240.0	Больше нечего сказать	0
54	a714bdeb3ec60a90f766302f1fdc14b4	28c0bf45d5401faccd5b3b9ce316d35c	63ee00fceaa71dca95dbeb4f458bb827	2021-02-01 10:00:00	2021-02-01	60.0	0.0	15.6	33.5	55.71714906	37.67473522	55.79106903076172	37.54313278198242	Kia K5	5.0	40.0	38.0	Больше нечего сказать	0
55	7c64124bc7f7e4ae2d64938d4639cf19	ecb4a4a6ff35763ca5d93cd3f3cd93b1	fc10ed2023d8ceecee62a5771b83b120	2021-01-25 10:21:00	2021-01-25	0.0	0.0	15.0	39.7	55.753023	37.70861142	55.79106903	37.54313278	Kia Ceed	5.0	10.0	138.0	Больше нечего сказать	0
56	ac4c90d2da499f0369b37b166a6ec92c	b05f60d617c62e65f541aa55f6794709	fc10ed2023d8ceecee62a5771b83b120	2021-01-26 11:04:00	2021-01-26	60.0	0.0	15.5	40.4	55.753023	37.70861142	55.79106903	37.54313278	Skoda Octavia	5.0	12.0	1.0	Больше нечего сказать	0
57	410e5eadd3fb53e37979f7af4bba16a9	d4a7108222030a2ada0f47494600177c	fc10ed2023d8ceecee62a5771b83b120	2021-01-26 19:11:00	2021-01-26	30.0	0.0	14.0	35.1	55.79106903	37.54313278	55.75285720825195	37.70775985717773	Kia Ceed	5.0	12.0	85.0	Больше нечего сказать	0
58	eaa037050b4669f6d9b0a26d700f824e	61283ee0d504edec01e0390f2b37297d	fc10ed2023d8ceecee62a5771b83b120	2021-01-27 11:12:00	2021-01-27	60.0	0.0	15.5	36.3	55.753023	37.70861142	55.79106903	37.54313278	Kia Optima	5.0	14.0	128.0	Больше нечего сказать	0
59	5afb85f3b97104b6cb3f88db50528924	11ac0ae7b69cca4842fe289c9d0f0701	fc10ed2023d8ceecee62a5771b83b120	2021-01-27 21:08:00	2021-01-27	70.0	0.0	14.7	22.8	55.79106799	37.54313347	55.75285720825195	37.70775985717773	Toyota Camry	5.0	14.0	24.0	Больше нечего сказать	0
60	d25d8e3d3485ef21ea380d0d555ea633	d54fc811e80389be52d361158614b3db	fc10ed2023d8ceecee62a5771b83b120	2021-01-29 11:05:00	2021-01-29	180.0	1.0	15.5	37.0	55.753023	37.70861142	55.79106903	37.54313278	Toyota Camry	5.0	16.0	97.0	Больше нечего сказать	0
61	9a85854cd2592a824e5d15d5d1e6564e	0758ff8d2d8650506a696653718ade4b	fc10ed2023d8ceecee62a5771b83b120	2021-01-29 21:51:00	2021-01-29	20.0	0.0	14.7	21.8	55.79106903	37.54313278	55.75302124	37.70861053	Toyota Camry	5.0	16.0	118.0	Больше нечего сказать	0
62	c6e5fb5c6b541a0fc0cdf93c0325ab90	ed497b15f77502599635099b5075f538	07e7b24a31aa71afffe83cf7593f16df	2021-01-25 14:47:00	2021-01-25	210.0	1.0	5.8	9.9	55.80423	37.535428	55.791124618239316	37.54065167158842	Hyundai Solaris	5.0	19.0	289.0	Больше нечего сказать	0
63	19e7d7bfba1bc216500f3ec10d22555f	87d8aae49ffe68845ada13bc08a4012f	07e7b24a31aa71afffe83cf7593f16df	2021-01-26 20:26:00	2021-01-26	10.0	0.0	2.7	6.9	55.79106799	37.54313347	55.804389090917006	37.535171918571	Kia Optima	5.0	20.0	46.0	Больше нечего сказать	0
64	360dc34cbc0ed7fe1298cb41d602ed6b	b28d9689d28cc6852069d4a260db16cf	07e7b24a31aa71afffe83cf7593f16df	2021-01-28 08:00:00	2021-01-28	60.0	0.0	6.3	14.0	55.80936797	37.53721132	55.79106799	37.54313347	Skoda Rapid		21.0	201.0	Больше нечего сказать	0
65	72f9d538f39796ff1d7985d481eb8fe7	08cf883203ca672a3b1e45288fbdf1b1	07e7b24a31aa71afffe83cf7593f16df	2021-01-28 19:59:00	2021-01-28	40.0	0.0	2.6	6.2	55.79143143	37.5438652	55.80423	37.535428	Skoda Octavia	5.0	21.0	349.0	Больше нечего сказать	0
66	635cb46507d28e59bc58c4ed503f7dca	c2be4c22fa19f12f447c86dea8240e28	bf12bbbec22946755e28cd4e627f43a9	2021-01-22 09:43:00	2021-01-22	120.0	1.0	23.9	43.3	55.68836594	37.56619644	55.79746279	37.5375335	Toyota Camry	5.0	28.0	263.0	Больше нечего сказать	0
67	839494701bc72ec099d3d6815f441f3a	c2135c18488a3b5d4f252be7773d1870	bf12bbbec22946755e28cd4e627f43a9	2021-01-22 19:17:00	2021-01-22	40.0	0.0	15.9	32.1	55.79746279	37.5375335	55.68836594	37.56619644	Skoda Octavia	5.0	28.0	264.0	Больше нечего сказать	0
68	15c0ffec9b87524501e074818228cd7d	39288177b827edae232c2ed08dbc1095	bf12bbbec22946755e28cd4e627f43a9	2021-01-25 15:46:00	2021-01-25	50.0	0.0	15.8	29.9	55.79746279	37.5375335	55.68839645	37.56616592	Kia Optima	5.0	24.0	95.0	Больше нечего сказать	0
69	b7949f671fda21f8fa70d3856e8fa0a6	42664ebf4d59029aa75ec3b5390c2960	e77c04b8a30236cb02bfa029ecfa8457	2021-01-22 09:00:00	2021-01-22	20.0	0.0	11.0	25.6	55.831207651184606	37.661082856357105	55.788528	37.567505	Hyundai Solaris		23.0	341.0	Больше нечего сказать	0
70	796e1ee3c739036683660d99eef7a002	078fa962fec5ac093d98bda62e617344	3f1c4dc975ec1464e7571c514cd707bc	2021-01-22 09:15:00	2021-01-22	860.0	3.0	18.9	52.8	55.59714889999999	37.66650009	55.68335724	37.49393082	Kia Optima	5.0	44.0	299.0	Больше нечего сказать	0
71	f2a605a76b646d0e49f443312ee6880f	cfd211e71fb9d87e692eb2cd7302c3e2	3f1c4dc975ec1464e7571c514cd707bc	2021-01-22 18:10:00	2021-01-22	10.0	0.0	4.1	11.4	55.629284	37.659757	55.59714889999999	37.66650009	Hyundai Solaris		44.0	67.0	Больше нечего сказать	0
72	0ac09b77a81dca9760cd0ae0db067c53	53a577c85f6f7bc7f5a1c9933f4f105f	3f1c4dc975ec1464e7571c514cd707bc	2021-01-22 19:00:00	2021-01-22	10.0	0.0	19.2	53.1	55.68335724	37.49393082	55.59714889999999	37.66650009	Kia Optima	5.0	44.0	136.0	Больше нечего сказать	0
73	352c178f2ff4bbdf8a118ca72cdf48d3	f92bf76b49b1738dbe71b61e8b1b402a	3f1c4dc975ec1464e7571c514cd707bc	2021-01-25 09:27:00	2021-01-25	20.0	0.0	20.0	53.8	55.59714889999999	37.66650009	55.68335724	37.49393082	Ford Focus	5.0	43.0	148.0	Больше нечего сказать	0
74	3a8d9eefd48896f22e98c7c76e64fc3a	949f6b43f469b9f775f9336abd803239	3f1c4dc975ec1464e7571c514cd707bc	2021-01-25 18:16:00	2021-01-25	10.0	0.0	4.1	10.2	55.62928391	37.65975571	55.59714889999999	37.66650009	Hyundai Solaris	5.0	43.0	230.0	Больше нечего сказать	0
75	84f2506a57a77ccad90d337d62a60e6f	53a577c85f6f7bc7f5a1c9933f4f105f	3f1c4dc975ec1464e7571c514cd707bc	2021-01-25 18:50:00	2021-01-25	0.0	0.0	22.3	59.0	55.68335724	37.49393082	55.59714889999999	37.66650009	Kia Optima	5.0	43.0	129.0	Больше нечего сказать	0
76	d8c0c4bcd730aa708490d0b4e2ebbf7f	56c47233cfbd41950ee5d8c2feb34325	3f1c4dc975ec1464e7571c514cd707bc	2021-01-26 09:16:00	2021-01-26	30.0	0.0	21.4	51.0	55.59714889999999	37.66650009	55.68335724	37.49393082	Ford Focus	1.0	46.0	244.0	Больше нечего сказать	0
77	bc2ea42f5bbe8e675620e5de518f654b	38264885b02682ba1d7e7c3560aa8511	3f1c4dc975ec1464e7571c514cd707bc	2021-01-26 21:02:00	2021-01-26	30.0	0.0	2.6	7.7	55.59714889999999	37.66650009	55.57876587	37.66526794	Hyundai Creta	5.0	46.0	393.0	Больше нечего сказать	0
78	818840f8f8db805c87b972223fcd8845	bc992f1ef9546d6bfbeab648219f6fdd	3f1c4dc975ec1464e7571c514cd707bc	2021-01-27 00:02:00	2021-01-27	1410.0	5.0	2.7	7.0	55.57891083	37.66601181	55.59714889999999	37.66650009	Kia Optima	5.0	50.0	301.0	Не обучен работе с приложением и стандартам. А это К+	0
79	f1063d87aac3d34c9f8fdb1230db1df0	f52b6a1bec0b0fb3e233afe620a7a3d1	3f1c4dc975ec1464e7571c514cd707bc	2021-01-27 09:22:00	2021-01-27	20.0	0.0	19.8	49.4	55.59714889999999	37.66650009	55.68335724	37.49393082	Kia Optima	5.0	50.0	211.0	Больше нечего сказать	0
80	fe443e733e67e185eb6e5b446161f010	dfb2ab1b981572a68178e59d22156d5c	3f1c4dc975ec1464e7571c514cd707bc	2021-01-27 17:50:00	2021-01-27	20.0	0.0	19.8	55.2	55.683580000000006	37.49466	55.59714889999999	37.66650009	Kia Optima	5.0	50.0	202.0	Больше нечего сказать	0
81	b23e0ef86fede70068795b6f6258bac0	85e57b6553c772e31308c1f9baeeb85a	3f1c4dc975ec1464e7571c514cd707bc	2021-01-27 18:06:00	2021-01-27	20.0	0.0	4.1	9.0	55.62928391	37.65975571	55.59714889999999	37.66650009	Kia Optima		50.0	333.0	Больше нечего сказать	0
82	d190aa343195fa29196c013177b5f17c	c36ff5e1d293cc668f0ffee5c20c8d92	3f1c4dc975ec1464e7571c514cd707bc	2021-01-28 09:26:00	2021-01-28	20.0	0.0	19.9	52.5	55.59714889999999	37.66650009	55.68335724	37.49393082	Kia Optima	5.0	51.0	18.0	Больше нечего сказать	0
83	37bc54a0748fa236ac2699b6025d8a62	17ec034a5440cc807d8d75bc1b0e3d55	3f1c4dc975ec1464e7571c514cd707bc	2021-01-28 21:07:00	2021-01-28	10.0	0.0	2.6	7.0	55.59714889999999	37.66650009	55.57876587	37.66526794	Skoda Octavia	5.0	51.0	312.0	Больше нечего сказать	0
84	037e9ebe9e0994c340a51d218008c829	da86ae7781b5f5b12cac8661f4f5794a	3f1c4dc975ec1464e7571c514cd707bc	2021-01-29 00:08:00	2021-01-29	10.0	0.0	2.7	6.8	55.57876587	37.66526794	55.59714889999999	37.66650009	Volkswagen Polo	5.0	52.0	40.0	Больше нечего сказать	0
